"Trial","task_condition","RT","LinguisticSimilarity","VisualSimilarity_VGGF_L7","LgSUBTLWF.prime","LgSUBTLWF.target","Length.prime","Length.target","OLD.prime","OLD.target","PLD.prime","PLD.target","NSyll.prime","NSyll.target","LgSUBTLCD.prime","LgSUBTLCD.target"
"COMPUTER_DISC","NT_long",517.1515,0.28144,0.74718,3.479,2.121,8,4,2.1,1.8,2.65,1.65,3,1,3.088,1.892
"SWAN_DIVE","NT_long",507.0741,0.23077,0.75261,2.543,2.816,4,4,1.4,1.1,1.55,1.2,1,1,2.033,2.52
"STAG_DOE","NT_long",503.5238,0.17309,0.92447,1.914,2.346,4,3,1.35,1,1.35,1,1,1,1.756,2.107
"TOY_DOLL","NT_long",501.2963,0.55133,0.94564,2.934,3.102,3,4,1.05,1.35,1.2,1.25,1,1,2.751,2.812
"ZEBRA_DONKEY","NT_long",458.1429,0.21531,0.71827,2.111,2.438,5,6,2.6,2.3,2.7,1.95,2,2,1.771,2.212
"HATCH_DOOR","NT_long",495,0.32954,0.62505,2.816,4.173,5,4,1.5,1.55,1.35,1,1,1,2.413,3.723
"DOUGH_DOUGHNUT","NT_long",546.122,0.28423,0.91256,2.909,2.334,5,8,1.7,3.45,1,2.9,1,2,2.611,2.212
"WEAR_DRESS","NT_long",483.7143,0.64417,0.95439,3.746,3.648,4,5,1.05,1.75,1,1.65,1,1,3.495,3.34
"ALCOHOL_DRINK","NT_long",459.2,0.5243,0.9588,2.927,4.101,7,5,3.35,1.75,3.7,1.7,3,1,2.77,3.639
"VAN_DRIVE","NT_long",515.9,0.27475,0.75263,3.422,3.893,3,5,1.4,1.65,1,1.6,1,1,2.962,3.57
"TRUCK_DRIVER","NT_long",560.5238,0.55986,0.59298,3.57,3.383,5,6,1.65,1.6,1.5,1.8,1,2,3.192,3.146
"MONGOOSE_DUCK","NT_long",518,0.20712,0.67459,1.532,3.102,8,4,3.4,1.35,2.95,1,2,1,1.322,2.848
"HUSK_ELEPHANT","NT_long",564.9512,0.14023,0.66929,1.342,2.764,4,8,1.6,3.25,1.6,2.5,1,3,1.23,2.498
"BOSS_EMPLOYER","NT_long",536.6667,0.3059,0.64172,3.802,2.439,4,8,1.5,2.45,1.15,2.6,1,2,3.368,2.316
"POWDER_FACE","NT_long",509.8462,0.3069,0.73045,2.913,4.169,6,4,1.8,1.2,1.5,1,2,1,2.719,3.749
"STAND_FALL","NT_long",604.4688,0.37904,0.5719,4.062,3.781,5,4,1.7,1.3,1.4,1,1,1,3.692,3.522
"HOME_FAMILY","NT_long",509.1304,0.49699,0.82284,4.596,4.257,4,6,1.35,2.2,1,2.25,1,3,3.872,3.728
"FOOTBALL_FIELD","NT_long",548.1957,0.3743,0.69393,3.282,3.554,8,5,2.85,1.75,2.7,1.05,2,1,2.907,3.283
"LOVER_FIGHTER","NT_long",568.75,0.32557,0.55764,3.133,2.815,5,7,1.2,1.95,1.7,1.2,2,2,2.948,2.566
"REEL_FILM","NT_long",627.5714,0.34382,0.9147,2.223,3.522,4,4,1.35,1.75,1,1.55,1,1,2.045,3.006
"ENGINE_FIRE","NT_long",535.5,0.32062,0.60197,3.211,4.041,6,4,2.2,1.1,2.35,1,2,1,2.907,3.596
"MAILBOX_FLAG","NT_long",546.6429,0.070116,0.71646,2.328,2.951,7,4,2.85,1.45,3.25,1.5,2,1,2.201,2.697
"TREAD_FLOAT","NT_long",620,0.17415,0.73781,2.068,2.582,5,5,1.65,1.75,1.4,1.3,1,1,1.973,2.49
"BOTTOM_FLOOR","NT_long",556.4667,0.35616,0.54965,3.406,3.71,6,5,2.35,1.85,1.9,1.45,2,1,3.25,3.437
"FLAP_FLOP","NT_long",539.3333,0.20011,0.62408,2.134,2.075,4,4,1.4,1.5,1.4,1.45,1,1,2.025,1.964
"OBOE_FLUTE","NT_long",573.96,0.56733,0.94402,1.279,2.037,4,5,2,1.75,1.8,1.4,2,1,1,1.857
"NAPKIN_FOLD","NT_long",548.0417,0.40383,0.63011,2.267,2.644,6,4,2.8,1.35,2.8,1,2,1,2.14,2.506
"NOTEBOOK_FOLDER","NT_long",513.6667,0.29774,0.89461,2.373,1.924,8,6,3.45,1.55,3.1,1.55,2,2,2.093,1.792
"VEGETABLE_FOOD","NT_long",651.5294,0.32307,0.94473,2.465,3.896,9,4,2.9,1.45,3.55,1.15,3,1,2.378,3.557
"SPATULA_FORK","NT_long",594,0.34975,0.95534,1.756,2.654,7,4,2.9,1.45,3.3,1.15,3,1,1.505,2.501
"MINK_FOX","NT_long",516.4615,0.42659,0.57085,2.279,3.043,4,3,1.15,1.6,1.2,1.3,1,1,1.892,2.613
"GLASSES_FRAME","NT_long",486.9231,0.2348,0.76979,3.228,2.857,7,5,1.85,1.75,1.75,1.5,2,1,3.004,2.723
"FOE_FRIEND","NT_long",530.6667,0.31905,0.83023,1.978,4.33,3,6,1.3,1.85,1,1.7,1,1,1.887,3.791
"LEMON_FRUIT","NT_long",497.9231,0.26313,0.94766,2.788,3.045,5,5,1.85,1.9,1.7,1.6,2,1,2.538,2.855
"VANILLA_FUDGE","NT_long",466.4762,0.36775,0.68052,2.31,2.269,7,5,2.9,1.85,2.8,1.9,3,1,2.17,2.09
"ANTIQUE_FURNITURE","NT_long",563.84,0.49512,0.6989,2.491,2.886,7,9,2.75,3.6,2.25,3.6,2,3,2.396,2.732
"HERB_GARDEN","NT_long",484.6757,0.39037,0.76652,2.406,3.132,4,6,1.65,1.85,1.6,1.75,1,2,2.13,2.925
"BRANDY_GIN","NT_long",562.5,0.51984,0.97599,2.754,2.76,6,3,1.85,1.25,1.95,1.3,2,1,2.459,2.502
"BRACELET_GIRL","NT_long",590.7692,0.29112,0.73009,2.601,4.454,8,4,2.95,1.85,2.8,1.6,2,1,2.288,3.788
"SHADE_GLASSES","NT_long",523.0357,0.24243,0.61562,2.484,3.228,5,7,1.5,1.85,1,1.75,1,2,2.403,3.004
"JELLY_GRAPE","NT_long",527.2222,0.18514,0.8788,2.561,2.312,5,5,1.7,1.4,1.45,1.05,2,1,2.382,2.14
"PASTURE_GRASS","NT_long",563.8947,0.3818,0.88995,1.898,2.933,7,5,2,1.55,1.85,1.15,2,1,1.826,2.741
"BAR_GRILL","NT_long",569.5556,0.3574,0.76605,3.642,2.358,3,5,1,1.8,1,1.3,1,1,3.346,2.26
"CAMP_GROUND","NT_long",543.64,0.20328,0.73991,3.417,3.568,4,6,1.2,1.8,1.3,1.5,1,1,3.039,3.355
"PALACE_GUARD","NT_long",510.05,0.34799,0.69444,2.991,3.473,6,5,1.85,1.95,1.35,1.25,2,1,2.643,3.196
"BASE_GUITAR","NT_long",647.8571,0.005744,0.82043,3.256,2.901,4,6,1,2.8,1,2.65,1,2,3.005,2.534
"CANDY_GUM","NT_long",506.9231,0.41194,0.91477,3.261,2.835,5,3,1.65,1.3,1.1,1.05,2,1,2.956,2.646
"COLT_GUN","NT_long",536.3611,0.32607,0.91202,2.428,4.036,4,3,1.35,1.25,1.3,1,1,1,1.919,3.474
"ONION_HAMBURGER","NT_long",565.2069,0.25237,0.851,2.337,2.6,5,9,1.85,3.75,2.2,4.7,2,3,2.185,2.394
"CARPENTER_HAMMER","NT_long",532.3333,0.29317,0.74103,2.487,2.804,9,6,3.05,1.9,3.05,1.55,3,2,2.09,2.598
"FELT_HAND","NT_long",584.0588,0.27384,0.77848,3.786,4.154,4,4,1.6,1.35,1.4,1.1,1,1,3.525,3.745
"BANDANNA_HAT","NT_long",492.1905,0.51885,0.91948,1.342,3.515,8,3,3.3,1,3.1,1,3,1,1.114,3.238
"WHEAT_HAY","NT_long",538.8571,0.37902,0.72599,2.468,2.513,5,3,1.8,1,1.6,1,1,1,2.31,2.303
"INCLINE_HILL","NT_long",522.9167,0.33888,0.97763,1.301,3.282,7,4,2.6,1.05,2.65,1,2,1,1.279,2.964
"STALL_HOLD","NT_long",547.2105,0.2989,0.68256,2.661,4.348,5,4,1.65,1.3,1.3,1,1,1,2.526,3.81
"CATTLE_HORSE","NT_long",498.303,0.41724,0.95442,2.829,3.676,6,5,1.8,1.55,1.3,1.2,2,1,2.423,3.198
"STOCKING_HOSE","NT_long",578.9211,0.12009,0.95985,2.13,2.615,8,4,1.75,1.1,1.65,1,2,1,2.033,2.471
"LOUNGE_HOTEL","NT_long",530.4324,0.28541,0.67126,2.604,3.721,6,5,1.8,1.85,1.95,2.45,1,2,2.438,3.306
"GRAY_HOUND","NT_long",561,0.13486,0.76271,3.033,2.412,4,5,1.45,1.6,1,1.3,1,1,2.732,2.225
"RACE_HUMAN","NT_long",558.8621,0.38639,0.76819,3.499,3.804,4,5,1,1.9,1,1.8,1,2,3.063,3.467
"BLENDER_ICE","NT_long",526.2143,0.23294,0.56905,1.935,3.608,7,3,1.8,1.45,1.75,1,2,1,1.778,3.296
"HORN_INSTRUMENT","NT_long",521.5714,0.2704,0.90207,3.032,2.617,4,10,1.5,3.4,1,2.75,1,3,2.769,2.497
"WRINKLE_IRON","NT_long",504.8571,0.092237,0.44399,1.987,2.962,7,4,2.1,1.7,1.75,1.85,2,1,1.914,2.795
"SWEATER_JACKET","NT_long",500.75,0.58598,0.89735,2.848,3.232,7,6,1.8,1.85,1.7,2,2,2,2.669,2.988
"MINT_JELLY","NT_long",520.9259,0.29912,0.8475,2.444,2.561,4,5,1.4,1.7,1.25,1.45,1,2,2.312,2.382
"BEETLE_JUICE","NT_long",426.5926,0.18344,0.66535,2.025,3.137,6,5,1.95,1.9,1.7,1.55,2,1,1.763,2.92
"STORAGE_KEEP","NT_long",512,0.20998,0.63938,2.656,4.554,7,4,2.55,1.5,2.5,1,2,1,2.514,3.879
"RELISH_KETCHUP","NT_long",546.4902,0.23776,0.93563,1.987,2.493,6,7,2,3.1,1.85,2.9,2,2,1.919,2.281
"PIANO_KEY","NT_long",519.08,0.2954,0.81115,3.103,3.647,5,3,1.95,1.8,2.1,1,3,1,2.777,3.336
"CONVICT_KILLER","NT_long",504.6571,0.40268,0.60617,2.512,3.506,7,6,2.35,1.75,2.45,1.4,2,2,2.322,3.147
"STOVE_KITCHEN","NT_long",530.75,0.46662,0.82585,2.589,3.474,5,7,1.55,2.4,1.55,2.15,1,2,2.452,3.259
"SHOE_LACE","NT_long",565.1622,0.339,0.70677,3.191,2.279,4,4,1.4,1.1,1,1,1,1,2.951,2.137
"EWE_LAMB","NT_long",480.8718,0.42475,0.97554,1.23,2.735,3,4,1.7,1.65,1,1,1,1,0.845,2.509
"BRICK_LAYER","NT_long",548,0.17744,0.62008,2.716,2.279,5,5,1.6,1.7,1.15,1.65,1,1,2.408,2.188
"SOUR_LEMON","NT_long",506.1724,0.35876,0.83562,2.474,2.788,4,5,1.3,1.85,1.35,1.7,1,2,2.4,2.538
"ICEBERG_LETTUCE","NT_long",540.9792,0.23937,0.52846,1.968,2.24,7,7,3.75,2.9,3.85,1.8,2,2,1.909,2.093
"STOPPER_LID","NT_long",547.6818,0.27002,0.78323,1.431,2.401,7,3,1.9,1.15,1.9,1,2,1,1.279,2.342
"SHORE_LINE","NT_long",545.3,0.24271,0.5208,3.006,4.022,5,4,1.15,1,1,1,1,1,2.659,3.657
"COUGAR_LION","NT_long",588.7273,0.31067,0.91529,2.013,2.894,6,4,2.65,1.7,1.9,1.55,2,1,1.544,2.517
"SHRIMP_LOBSTER","NT_long",506.8182,0.49088,0.89403,2.648,2.574,6,7,2.35,1.95,1.9,2.45,1,2,2.393,2.305
"VAULT_LOCK","NT_long",521.5556,0.35467,0.74743,2.789,3.46,5,4,1.9,1.05,1.65,1,1,1,2.377,3.271
"SUITCASE_LUGGAGE","NT_long",517.8462,0.65234,0.98293,2.835,2.754,8,7,3.1,2.95,3.2,2.7,2,2,2.571,2.574
"PICNIC_LUNCH","NT_long",498.5714,0.50092,0.6727,2.776,3.725,6,5,2.7,1.65,2.5,1.7,2,1,2.593,3.421
"NEWSSTAND_MAGAZINE","NT_long",500.48,0.52949,0.818,1.732,3.229,9,8,3.9,2.95,3.75,3.7,2,3,1.633,2.933
"APRON_MAID","NT_long",520.7059,0.33584,0.74391,2.137,3.066,5,4,1.85,1.5,1.9,1,2,1,2.033,2.789
"PACKAGE_MAIL","NT_long",601.1538,0.25417,0.74785,3.066,3.274,7,4,2.7,1.1,2.15,1,2,1,2.849,3.046
"MALE_MAN","NT_long",566.3611,0.29702,0.96814,3.239,4.974,4,3,1,1,1,1,1,1,3.044,3.906
"CHANNEL_MARKER","NT_long",540.6111,0.076037,0.81413,3.095,2.428,7,6,2.05,1.7,1.75,1.7,2,2,2.861,2.207
"FLEA_MARKET","NT_long",592.3571,0.36974,0.47502,2.23,3.267,4,6,1.7,1.85,1,1.8,1,2,2.045,3.075
"CREAM_MILK","NT_long",563.5263,0.4602,0.86396,3.395,3.337,5,4,1.65,1.5,1.3,1.55,1,1,3.129,3.101
"IMAGE_MIRROR","NT_long",536.2667,0.39233,0.84314,3.063,3.091,5,6,1.95,2.5,2.15,1.8,2,1,2.913,2.941
"FRIAR_MONK","NT_long",468.6667,0.39193,0.93057,1.949,2.576,5,4,1.85,1.7,1.6,1.4,1,1,1.505,2.179
"WRENCH_MONKEY","NT_long",481.0455,0.35462,0.6459,2.308,3.233,6,6,1.75,1.9,1.45,1.7,1,2,2.107,2.894
"ROACH_MOTEL","NT_long",576.4118,0.24339,0.49259,2.134,2.967,5,5,1.8,1.8,1.5,2.2,1,2,1.869,2.672
"BROTHER_MOTHER","NT_long",565.0313,0.61141,0.95631,4.161,4.389,7,6,1.9,1.8,1.9,1.7,2,2,3.579,3.745
"SPIT_MOUTH","NT_long",476,0.48648,0.57254,2.995,3.726,4,5,1.5,1.7,1.3,1.85,1,1,2.871,3.48
"PHYSICIAN_NEEDLE","NT_long",633.0556,0.18868,0.60348,2.497,2.785,9,6,3.45,2.15,2.45,1.65,3,2,2.373,2.636
"COUSIN_NEPHEW","NT_long",497.8077,0.59449,0.94845,3.397,2.928,6,6,2.3,2.8,1.85,3.45,2,2,3.018,2.678
"PATIENT_NURSE","NT_long",580.0303,0.6046,0.98365,3.511,3.361,7,5,2.25,1.8,2,1.65,2,1,3.165,3.041
"SPONGE_OCEAN","NT_long",545.2308,0.25237,0.69303,2.535,3.189,6,5,2.05,1.95,1.95,1.7,1,2,2.358,2.936
"OVAL_OFFICE","NT_long",470.2857,0.19832,0.64459,1.845,4.017,4,6,1.8,2.5,1.8,2,2,2,1.724,3.599
"GARLIC_ONION","NT_long",485.6667,0.57797,0.95764,2.487,2.337,6,5,2.85,1.85,2.55,2.2,2,2,2.286,2.185
"TIGER_ORANGE","NT_long",572.8095,0.1522,0.58003,2.976,3.057,5,6,1.7,1.85,1.55,1.95,2,2,2.645,2.836
"REFRIGERATOR_OVEN","NT_long",493.1429,0.379,0.89993,2.631,2.657,12,4,4.25,1.6,5.35,1.85,5,2,2.498,2.521
"PEARL_OYSTER","NT_long",554.5152,0.35808,0.83726,2.903,2.196,5,6,1.7,1.9,1.35,1.85,1,2,2.484,2.017
"CUFF_PANTS","NT_long",566.1,0.38479,0.82982,2.465,3.477,4,5,1.7,1.55,1.15,1.75,1,1,2.377,3.248
"PEAR_PEACH","NT_long",601.1579,0.43267,0.68697,1.839,2.512,4,5,1,1.55,1,1.25,1,1,1.653,2.328
"PIKE_PEAK","NT_long",487.5,0.19582,0.63712,2.371,2.483,4,4,1.35,1.3,1,1,1,1,1.903,2.334
"ELEPHANT_PEANUT","NT_long",565.9474,0.16937,0.66452,2.764,2.8,8,6,3.25,2.6,2.5,2.75,3,2,2.498,2.56
"ERASER_PEN","NT_long",500.6071,0.42966,0.57624,1.716,3.101,6,3,1.85,1,1.85,1,3,1,1.462,2.912
"PAPER_PENCIL","NT_long",560.25,0.48249,0.77437,3.722,2.702,5,6,1.6,2.5,1.5,1.8,2,2,3.42,2.593
"CLERK_PERSON","NT_long",561,0.14409,0.91471,2.819,4.036,5,6,1.9,1.85,1.8,2,1,2,2.608,3.673
"STYLE_PERSONALITY","NT_long",588.9524,0.28269,0.61577,3.186,2.91,5,11,1.8,3.6,1.6,4.85,1,5,3.044,2.752
"IVORY_PIANO","NT_long",550.5,0.15616,0.71126,1.857,3.103,5,5,2.3,1.95,2.15,2.1,3,3,1.806,2.777
"ICE_PICK","NT_long",502.16,0.26057,0.57018,3.608,4.005,3,4,1.45,1.15,1,1,1,1,3.296,3.675
"AIRCRAFT_PILOT","NT_long",533.7879,0.53242,0.7252,2.684,3.134,8,5,3.6,1.85,3.65,1.65,2,2,2.322,2.754
"PEOPLE_PLACE","NT_long",538.4688,0.41113,0.67063,4.75,4.488,6,5,2.3,1.55,1.8,1.4,2,1,3.897,3.862
"BUFFALO_PLAIN","NT_long",513.6429,0.13304,0.69044,2.784,3.047,7,5,3.1,1.7,2.75,1.2,3,1,2.405,2.921
"LUGGAGE_PLANE","NT_long",594.28,0.39739,0.70315,2.754,3.688,7,5,2.95,1.4,2.7,1.2,2,1,2.574,3.228
"ORCHID_PLANT","NT_long",532.5789,0.31457,0.89224,2.045,3.149,6,5,2.75,1.55,2.05,1.6,2,1,1.681,2.92
"BOWL_PLATE","NT_long",527.0357,0.39511,0.59208,3.039,3.117,4,5,1.35,1.5,1,1.25,1,1,2.834,2.967
"SOCKET_PLUG","NT_long",518.4242,0.43172,0.93008,1.919,2.726,6,4,1.7,1.75,1.6,1.5,2,1,1.887,2.599
"STEEPLE_POINT","NT_long",558.5405,0.041966,0.73808,1.342,4.082,7,5,2.2,1.75,1.85,1.8,2,1,1.23,3.716
"NAIL_POLISH","NT_long",563.8333,0.41749,0.79403,2.979,2.694,4,6,1.25,2,1,1.9,1,2,2.852,2.513
"CHIPS_POTATO","NT_long",548.15,0.47303,0.92386,2.919,2.761,5,6,1.6,2.5,1.55,2.8,1,3,2.728,2.587
"BEAT_POUND","NT_long",540.4074,0.26733,0.77957,3.827,2.851,4,5,1,1.55,1,1.4,1,1,3.504,2.694
"CHAPEL_PRIEST","NT_long",591.8929,0.39199,0.71209,2.61,3.126,6,6,1.95,1.95,1.85,1.75,2,1,2.243,2.719
"NEWSPAPER_PRINT","NT_long",498.3077,0.40808,0.81027,3.082,3.008,9,5,3.6,1.75,3.6,1.7,3,1,2.877,2.804
"INMATE_PRISON","NT_long",585.2941,0.63203,0.83269,2.14,3.527,6,6,2,1.9,2.3,1.8,2,2,1.898,3.184
"DETECTIVE_PRIVATE","NT_long",507.5385,0.38837,0.89501,3.494,3.588,9,7,2.4,2.5,2.3,2.25,3,2,2.995,3.354
"PLUM_PUDDING","NT_long",560.05,0.46448,0.84428,2.243,2.498,4,7,1.6,1.85,1.5,1.55,1,2,2.053,2.303
"MULE_PULL","NT_long",512.7391,0.22412,0.82596,2.555,3.873,4,4,1.6,1.3,1.7,1,1,1,2.33,3.566
"STUMP_PUZZLE","NT_long",477.619,0.10421,0.78262,2.1,2.574,5,6,1.75,1.85,1.7,1.7,1,2,1.909,2.396
"MOUSSE_RAT","NT_long",487.3333,0.19097,0.59051,1.778,3.221,6,3,2.05,1,1.15,1,1,1,1.643,2.974
"TAPE_RECORD","NT_long",528.2381,0.43062,0.86811,3.546,3.64,4,6,1.25,1.9,1.25,1.85,1,2,3.172,3.38
"BARRIER_REEF","NT_long",554.8,0.4308,0.59577,2.24,2.312,7,4,1.9,1.7,1.9,1,2,1,2.072,1.903
"FISHING_REEL","NT_long",584.0909,0.34211,0.66435,3.081,2.223,7,4,1.95,1.35,1.8,1,2,1,2.822,2.045
"UMPIRE_REFEREE","NT_long",543.1563,0.57136,0.94074,1.74,2.265,6,7,2.4,2.45,2.45,3,2,3,1.491,2.029
"FREEZER_REFRIGERATOR","NT_long",627,0.5925,0.98427,2.422,2.631,7,12,2.1,4.25,1.8,5.35,2,5,2.332,2.498
"SADDLE_RIDE","NT_long",488,0.48567,0.80484,2.602,3.839,6,4,1.7,1,1.35,1,2,1,2.425,3.494
"MISSILE_ROCKET","NT_long",515.4737,0.46426,0.95235,2.827,2.782,7,6,2.4,1.6,1.7,1.65,2,2,2.318,2.461
"CARDINAL_RULE","NT_long",611.72,0.18527,0.67612,2.32,3.39,8,4,2.55,1.5,2.75,1,3,1,1.935,3.186
"EMPEROR_RULER","NT_long",628.6296,0.51852,0.68479,2.84,2.212,7,5,2.9,1.8,3.15,1.7,3,2,2.267,2.143
"POTATO_SALAD","NT_long",541.0435,0.42464,0.88363,2.761,2.939,6,5,2.5,1.95,2.8,1.85,3,2,2.587,2.769
"SHOVEL_SAND","NT_long",493.24,0.33206,0.59975,2.544,3.015,6,4,1.85,1.2,1.8,1,2,1,2.403,2.792
"TUNA_SANDWICH","NT_long",529.52,0.50354,0.68138,2.612,3.049,4,8,1.9,3.7,1.75,2.85,2,2,2.389,2.874
"PLATE_SAUCER","NT_long",521.9259,0.30113,0.61989,3.117,2.149,5,6,1.5,1.8,1.25,1.85,1,2,2.967,1.863
"GUARD_SECURITY","NT_long",615.525,0.50928,0.64845,3.473,3.682,5,8,1.95,2.8,1.25,3.35,1,4,3.196,3.311
"RAM_SHEEP","NT_long",528.4146,0.29548,0.97352,2.517,2.836,3,5,1,1.6,1,1,1,1,2.297,2.594
"SNAIL_SHELL","NT_long",462.8036,0.33373,0.89916,1.959,2.829,5,5,1.8,1.55,1.65,1,1,1,1.74,2.606
"PORT_SHIP","NT_long",472.3333,0.46375,0.65317,2.87,3.703,4,4,1.25,1.45,1.1,1,1,1,2.583,3.066
"BOX_SHOE","NT_long",520.7692,0.33922,0.76715,3.661,3.191,3,4,1.4,1.4,1.05,1,1,1,3.372,2.951
"SLEEVE_SHORT","NT_long",452.04,0.2062,0.76765,2.458,3.64,6,5,2,1.45,1.55,1.5,1,1,2.384,3.451
"SCOOP_SHOVEL","NT_long",525.0882,0.33634,0.56584,2.462,2.544,5,6,1.7,1.85,1.45,1.8,1,2,2.324,2.403
"SHIP_SINK","NT_long",502.619,0.33915,0.65119,3.703,2.937,4,4,1.45,1.05,1,1,1,1,3.066,2.811
"SNOW_SKI","NT_long",467.9048,0.46661,0.84295,3.204,2.617,4,3,1.5,1.65,1.45,1.7,1,1,2.889,2.348
"ROCKET_SKY","NT_long",467.3704,0.28255,0.7746,2.782,3.359,6,3,1.6,1.65,1.65,1.5,2,1,2.461,3.091
"PLAYGROUND_SLIDE","NT_long",472.7,0.22247,0.91987,2.417,2.959,10,5,4.15,1.65,3.95,1.15,2,1,2.288,2.756
"JUNIOR_SON","NT_long",495.4,0.34941,0.78085,3.261,4.321,6,3,2.55,1,2.5,1,2,1,2.913,3.712
"STEW_SOUP","NT_long",458.6563,0.61138,0.96876,2.517,3.109,4,4,1.55,1.7,1.35,1,1,1,2.328,2.883
"PARSLEY_SPICE","NT_long",530.0385,0.21396,0.72696,1.643,2.433,7,5,2.5,1.5,1.8,1.35,2,1,1.532,2.209
"BUG_SPIDER","NT_long",538.0357,0.38344,0.93733,3.029,2.713,3,6,1.05,1.95,1,1.8,1,2,2.766,2.365
"BROCCOLI_SPINACH","NT_long",543.3429,0.5329,0.93258,2.068,2.117,8,7,3.85,2.9,2.8,2.75,3,2,1.839,1.959
"WRESTLING_SPORT","NT_long",589.8571,0.35863,0.92709,2.65,3.007,9,5,2.65,1.5,1.9,1.65,2,1,2.362,2.824
"BOUILLON_SQUARE","NT_long",601.5,0.14908,0.52231,0.903,3.21,8,6,3.7,1.85,2.9,1.8,2,1,0.778,3.031
"RACCOON_SQUIRREL","NT_long",543.7059,0.42752,0.85433,1.869,2.447,7,8,3,2.85,2.1,3.35,2,2,1.708,2.22
"PLATFORM_STAGE","NT_long",537.48,0.14084,0.64529,2.497,3.366,8,5,3.35,1.45,3.75,1.75,2,1,2.35,3.071
"ELEVATOR_STAIR","NT_long",504.0769,0.41797,0.84972,3.095,1.845,8,5,2.75,1.75,2.95,1.25,4,1,2.831,1.663
"STICK_STONE","NT_long",469,0.19039,0.63011,3.695,3.317,5,5,1.5,1.45,1,1.15,1,1,3.477,2.973
"TRUNK_STORAGE","NT_long",573.5366,0.28565,0.84246,3.005,2.656,5,7,1.85,2.55,1.8,2.5,1,2,2.75,2.514
"KETTLE_STOVE","NT_long",461.1154,0.38736,0.78564,2.158,2.589,6,5,1.85,1.55,1.3,1.55,2,1,2.079,2.452
"BELT_STRAP","NT_long",485.3333,0.41721,0.97871,3.095,2.422,4,5,1.3,1.7,1,1.7,1,1,2.924,2.338
"CROSS_STREET","NT_long",515.1,0.19273,0.79998,3.448,3.878,5,6,1.7,1.95,1.75,1.6,1,1,3.231,3.533
"STRAND_STRING","NT_long",507.05,0.19477,0.5373,1.978,2.811,6,6,1.9,1.6,1.8,1.25,1,1,1.813,2.704
"DESK_STUDY","NT_long",495.5152,0.14219,0.61432,3.35,3.398,4,5,1.8,1.85,1.75,1.7,1,2,3.148,3.152
"VESSEL_SUBMARINE","NT_long",525.7778,0.40313,0.52121,2.679,2.56,6,9,2.1,3.15,1.7,4.45,2,3,2.396,2.149
"MAPLE_SUGAR","NT_long",485.8947,0.21461,0.63816,2.22,3.285,5,5,1.9,1.95,1.9,1.9,2,2,1.964,3.06
"DINER_SUPPER","NT_long",462.8421,0.32528,0.61807,2.801,2.995,5,6,1.6,1.85,1.6,1.65,2,2,2.508,2.772
"SURGEON_SURGERY","NT_long",549.5926,0.72504,0.97651,2.924,3.218,7,7,2.5,2.35,1.95,3.1,2,3,2.7,2.886
"HINGE_SWING","NT_long",523.65,0.26443,0.6714,1.477,3.123,5,5,1.75,1.35,1.75,1.1,1,1,1.447,2.933
"DAGGER_SWORD","NT_long",472.4483,0.56687,0.94242,2.401,3.126,6,5,1.9,1.8,1.9,1,2,1,2.041,2.666
"SAP_SYRUP","NT_long",515,0.20067,0.83939,2.253,2.417,3,5,1,2.35,1,1.9,1,2,2.124,2.199
"SEAT_TABLE","NT_long",463.2857,0.40257,0.93657,3.604,3.731,4,5,1,1.55,1,1.5,1,2,3.388,3.461
"CABOOSE_TAIL","NT_long",552.5926,0.23512,0.49018,1.491,3.086,7,4,2.7,1.2,2.1,1,2,1,1.415,2.915
"BUS_TAXI","NT_long",493.4545,0.60935,0.88947,3.578,3.12,3,4,1.15,1.85,1,1.65,1,2,3.189,2.824
"PITCHER_TEA","NT_long",529.1944,0.15943,0.7899,2.22,3.476,7,3,1.85,1.4,1.7,1,2,1,2.033,3.149
"CORD_TELEPHONE","NT_long",529.9394,0.20716,0.84843,2.555,3.218,4,9,1.3,3.25,1,3.25,1,3,2.423,2.993
"SYNAGOGUE_TEMPLE","NT_long",535.9697,0.38869,0.9621,1.699,2.952,9,6,4.3,1.95,3.5,1.95,3,2,1.505,2.613
"PLAYER_TENNIS","NT_long",542.5,0.40803,0.84608,3.285,2.843,6,6,1.75,2.3,1.8,1.75,1,2,3.014,2.606
"SEAM_THREAD","NT_long",548.625,0.24547,0.70907,1.532,2.422,4,6,1.15,1.85,1,1.5,1,1,1.491,2.324
"THIMBLE_THUMB","NT_long",526.7,0.30188,0.83406,1.176,2.781,7,5,2.65,1.9,1.85,1.15,2,1,1.114,2.607
"STRING_TIE","NT_long",509.1,0.39657,0.64708,2.811,3.356,6,3,1.6,1.05,1.25,1,1,1,2.704,3.17
"LEOPARD_TIGER","NT_long",544.7222,0.49009,0.79607,2.442,2.976,7,5,2.65,1.7,1.6,1.55,2,2,1.929,2.645
"ROOF_TILE","NT_long",538.5,0.40261,0.83905,3.26,2.037,4,4,1.55,1.1,1.05,1,1,1,3.06,1.898
"MUFFIN_TOAST","NT_long",475.4375,0.30686,0.95946,2.474,3.232,6,5,2.4,1.85,2.15,1.4,2,1,2.19,3.043
"HEEL_TOE","NT_long",467,0.51055,0.80934,2.578,2.812,4,3,1.5,1,1,1,1,1,2.45,2.588
