"Occurrences","Word","LgSUBTLWF","OLD","PLD","NSyll"
"1","deferment","0.903","2.500","2.750","3"
"1","deferred","1.114","2.600","2.000","2"
"1","defiant","1.681","2.550","2.550","2"
"1","deficiencies","1.146","4.550","3.500","4"
"1","deficiency","1.732","3.550","3.200","4"
"1","deficient","1.462","2.850","2.800","3"
"1","deficits","0.954","2.700","3.650","3"
"1","defile","1.255","1.950","1.850","2"
"1","definable","#","2.900","3.500","4"
"1","define","2.504","1.800","1.600","2"
"1","defines","1.663","2.000","1.850","2"
"1","definite","2.498","2.550","2.500","3"
"1","definition","2.473","2.800","2.650","4"
"1","deflated","0.954","2.300","2.450","3"
"1","deflation","0.602","2.400","2.550","3"
"1","defocusing","#","3.600","4.550","4"
"1","deforest","0.903","2.700","3.650","3"
"1","deform","0.845","2.350","2.400","2"
"1","deformational","#","4.100","3.000","#"
"1","deformity","1.342","3.500","3.600","4"
"1","defraud","1.301","2.900","2.550","2"
"1","defray","0.699","2.450","2.000","2"
"1","deftness","0.301","2.750","2.800","2"
"1","defunct","1.255","2.800","2.850","2"
"1","defuse","1.591","1.950","2.100","2"
"1","defy","2.201","1.800","1.800","2"
"1","defying","1.556","2.200","1.900","3"
"1","degenerated","1.301","3.100","4.150","5"
"1","degeneration","1.322","3.000","4.150","5"
"1","degradation","1.602","3.200","2.700","4"
"1","degree","2.881","2.400","1.800","2"
"1","degrees","2.963","2.300","2.250","2"
"1","dehumanization","0.778","4.650","6.550","6"
"1","dehumanize","#","3.900","5.150","4"
"1","dehumidified","#","5.500","6.600","5"
"1","dehydration","1.613","3.650","4.750","4"
"1","deification","#","2.750","5.100","5"
"1","deify","0.301","1.850","2.700","2"
"1","deism","#","2.050","3.000","3"
"1","deities","1.041","2.500","2.600","2"
"1","deject","0.301","1.800","2.350","2"
"1","dejectedly","#","3.600","3.950","4"
"1","Delaware","1.978","3.600","3.900","3"
"1","delays","1.924","2.250","1.800","2"
"1","delegated","1.000","2.450","2.550","4"
"1","deliberate","2.164","2.850","3.400","4"
"1","deliberately","2.505","4.100","4.150","5"
"1","deliberations","1.380","3.600","4.100","5"
"1","delicacies","1.146","3.800","3.500","4"
"1","delicate","2.687","2.150","2.300","3"
"1","delicatessen","1.623","5.450","5.300","5"
"1","delicious","3.041","2.750","2.750","3"
"1","delight","2.461","2.250","1.950","2"
"1","delighted","2.820","2.700","2.300","3"
"1","delighting","0.778","2.900","1.900","3"
"1","delimit","#","2.700","2.850","3"
"1","delineaments","#","4.200","4.600","4"
"1","delineate","0.301","2.800","3.650","4"
"1","delineated","0.477","3.100","3.800","5"
"1","delineating","0.301","3.400","3.900","5"
"1","delineation","0.301","2.850","3.850","5"
"1","delinquent","1.857","3.950","4.100","3"
"1","delirious","2.134","2.750","2.800","3"
"1","deliver","3.160","2.050","2.350","3"
"1","deliverance","1.491","3.850","3.700","4"
"1","delivered","2.916","2.850","2.650","3"
"1","deliveryman","0.903","4.450","5.550","5"
"1","dell","2.097","1.300","1.000","1"
"1","deloused","0.778","2.600","3.500","2"
"1","Delphi","#","2.750","2.850","2"
"1","delta","2.629","1.950","1.900","2"
"1","deltas","0.845","2.250","2.450","2"
"1","delude","1.362","1.800","1.900","2"
"1","deluding","1.041","2.500","2.200","3"
"1","deluged","0.778","2.450","3.800","2"
"1","delusion","2.143","2.550","2.250","3"
"1","deluxe","1.996","2.250","2.850","2"
"1","delve","1.176","2.000","1.750","1"
"1","delving","0.954","2.000","2.000","2"
"1","demagnetize","0.699","4.600","4.650","4"
"1","demagnification","#","4.650","5.350","6"
"1","demand","2.942","2.100","1.900","2"
"1","demanded","2.152","2.400","1.800","3"
"1","demandingly","#","4.300","4.950","4"
"1","demands","2.696","2.450","2.300","2"
"1","demarcate","#","3.300","3.300","3"
"1","demarcated","0.301","3.400","3.750","4"
"1","demarcation","0.778","3.000","3.800","4"
"1","demeanor","1.740","3.300","2.700","3"
"1","demeans","0.845","2.450","1.950","2"
"1","dement","0.301","1.900","1.900","2"
"1","demerit","1.041","2.750","3.900","3"
"1","demilitarize","#","4.250","5.850","5"
"1","demineralization","0.301","4.750","6.550","7"
"1","demo","2.228","1.900","1.950","2"
"1","demobilize","#","3.500","5.300","4"
"1","democratization","#","4.650","5.250","6"
"1","Democrats","1.839","3.400","4.450","3"
"1","demonic","2.190","2.700","2.650","3"
"1","demonstrable","0.778","3.550","4.450","4"
"1","demonstrably","0.477","4.050","4.650","4"
"1","demonstrated","1.863","3.000","3.900","4"
"1","demonstrates","1.462","3.150","4.400","3"
"1","demonstrating","1.785","3.500","4.100","4"
"1","demonstration","2.565","3.300","4.000","4"
"1","demonstrations","1.826","3.800","4.500","4"
"1","demonstrative","1.279","3.100","4.500","4"
"1","demonstratives","#","3.700","6.100","4"
"1","demonstrators","1.491","3.600","4.550","4"
"1","demoralize","0.602","2.800","3.350","4"
"1","demoralizes","0.602","3.350","4.400","5"
"1","demote","0.477","1.750","1.800","2"
"1","demotion","1.230","2.550","2.400","3"
"1","demythologize","#","5.200","5.700","5"
"1","demythologized","#","5.800","6.300","5"
"1","demythologizing","#","6.500","7.050","6"
"1","denationalize","#","4.200","4.900","4"
"1","denatured","0.699","2.750","4.500","3"
"1","denial","2.430","1.750","2.600","2"
"1","denials","1.204","2.350","2.800","2"
"1","denies","1.987","1.900","1.800","2"
"1","Denmark","1.826","2.900","3.650","2"
"1","Dennis","2.932","2.500","1.850","2"
"1","denominate","#","2.900","3.150","4"
"1","denominated","0.477","3.100","3.300","5"
"1","denomination","1.279","2.800","3.200","5"
"1","denomination's","#","#","#","5"
"1","denominational","0.301","4.300","4.700","6"
"1","denominationally","#","5.650","5.500","7"
"1","denominations","1.041","3.300","3.450","5"
"1","denominator","1.462","3.500","3.600","5"
"1","denominators","0.477","4.100","4.300","5"
"1","denotation","#","2.650","3.550","4"
"1","denote","0.699","1.800","1.850","2"
"1","denoting","0.301","2.400","2.350","3"
"1","denounces","0.477","2.950","3.000","3"
"1","denouncing","1.176","3.100","2.700","3"
"1","dens","1.204","1.550","1.350","1"
"1","dense","2.037","1.850","1.250","1"
"1","densest","0.602","2.400","2.650","2"
"1","densities","0.778","2.800","2.700","3"
"1","dent","2.258","1.250","1.000","1"
"1","dental","2.500","1.850","1.750","2"
"1","dented","1.591","1.800","1.600","2"
"1","denting","0.903","1.800","1.500","2"
"1","dentistry","1.301","3.450","3.650","3"
"1","dentists","1.732","2.800","3.000","2"
"1","denture","1.041","1.950","2.100","2"
"1","denunciate","#","3.600","3.950","4"
"1","denunciation","#","3.200","3.500","5"
"1","Denver's","#","#","#","2"
"1","deodorant","1.919","3.950","4.750","4"
"1","departed","2.143","2.400","2.550","3"
"1","departing","1.903","2.650","2.650","3"
"1","department's","#","#","#","3"
"1","departmental","1.633","4.150","5.600","4"
"1","departures","1.230","3.500","3.600","3"
"1","depend","2.703","1.900","1.850","2"
"1","dependant","0.903","2.500","2.150","3"
"1","depended","1.949","2.400","1.900","3"
"1","dependence","1.342","3.050","2.250","3"
"1","dependents","1.079","2.600","2.350","3"
"1","depending","2.487","2.500","2.250","3"
"1","depends","3.164","2.450","2.500","2"
"1","depersonalization","#","5.350","6.700","7"
"1","depersonalized","0.301","5.100","6.600","5"
"1","depict","1.447","2.200","2.300","2"
"1","depiction","1.230","2.500","2.650","3"
"1","deplane","0.477","2.500","3.000","2"
"1","deplete","0.903","2.650","2.000","2"
"1","deplorable","1.681","3.450","3.600","4"
"1","deplores","0.477","2.650","2.600","2"
"1","deploy","2.134","2.400","2.450","2"
"1","deployed","1.949","2.650","2.500","2"
"1","deploying","1.362","2.900","2.800","3"
"1","depopulate","0.602","3.650","4.900","4"
"1","deportation","1.613","2.750","3.650","4"
"1","deportment","1.114","3.250","3.500","3"
"1","depose","1.342","1.950","1.850","2"
"1","deposition","2.188","2.500","2.550","4"
"1","depositions","1.613","2.700","2.700","4"
"1","depositor","0.778","2.900","3.350","4"
"1","depositors","1.301","3.100","3.650","4"
"1","depository","1.708","3.050","3.700","5"
"1","depot","2.179","1.800","1.850","2"
"1","depots","1.176","1.900","2.000","2"
"1","depravation","0.602","2.800","2.550","4"
"1","deprave","0.602","2.550","2.550","2"
"1","depravities","0.477","3.900","3.850","4"
"1","deprecate","0.477","2.850","2.750","3"
"1","deprecation","#","2.700","2.400","4"
"1","deprecatory","#","3.550","5.550","5"
"1","depreciation","1.279","3.250","4.300","5"
"1","depreciatory","#","4.200","6.050","6"
"1","depredations","0.301","3.450","3.000","4"
"1","depressed","2.920","2.400","2.100","2"
"1","depresses","1.146","2.500","2.500","3"
"1","deprivations","0.477","3.250","2.850","4"
"1","deprive","1.833","2.200","2.250","2"
"1","deprived","2.000","2.450","2.500","2"
"1","depriving","1.462","2.800","2.700","3"
"1","depths","2.201","2.550","2.250","1"
"1","deputized","0.903","3.500","3.850","3"
"1","derail","1.477","2.050","2.850","2"
"1","derangement","0.903","3.600","3.900","3"
"1","derby","2.053","2.000","1.950","2"
"1","derelict","1.613","2.900","3.250","3"
"1","dereliction","1.146","3.300","3.500","4"
"1","deride","0.778","1.900","1.600","2"
"1","derision","0.954","2.550","2.500","3"
"1","derivations","#","2.700","2.550","4"
"1","derive","1.556","1.750","1.750","2"
"1","dermatitis","0.699","4.250","6.450","4"
"1","dermatologist","1.462","4.950","5.800","5"
"1","dermatology","1.000","4.500","4.800","5"
"1","derogate","#","2.750","2.350","3"
"1","derogatory","1.505","3.600","3.750","5"
"1","dervishes","0.602","3.150","3.300","3"
"1","desalinate","#","3.400","4.550","4"
"1","desalinize","#","3.850","4.500","4"
"1","Descartes","1.041","3.000","2.700","2"
"1","descend","1.996","2.450","1.650","2"
"1","descendant","1.748","2.950","1.950","3"
"1","descended","1.968","2.700","1.800","3"
"1","descent","2.124","2.150","1.850","2"
"1","describe","2.938","2.600","2.400","2"
"1","describes","1.914","2.650","2.600","2"
"1","describing","2.075","3.000","3.000","3"
"1","desecrate","1.322","2.750","2.700","3"
"1","desecrated","1.255","2.800","3.200","4"
"1","desecration","1.380","2.850","2.750","4"
"1","desegregate","0.301","3.750","4.800","4"
"1","desegregated","0.301","3.950","5.250","5"
"1","desegregation","0.477","3.900","4.250","5"
"1","desensitization","0.602","5.400","5.800","6"
"1","desensitize","0.699","4.100","4.800","4"
"1","desensitized","1.079","4.400","5.200","4"
"1","desert","3.155","1.900","2.650","2"
"1","deserted","2.442","1.900","2.700","3"
"1","desertion","1.591","2.450","2.950","3"
"1","deserts","1.663","2.050","2.800","2"
"1","deserves","2.908","2.200","2.400","2"
"1","desiccate","0.301","2.800","2.150","3"
"1","design","2.917","2.150","1.700","2"
"1","designated","2.124","2.750","3.850","4"
"1","designation","1.079","2.550","3.300","4"
"1","designer's","#","#","#","3"
"1","designers","1.740","2.850","2.800","3"
"1","desired","2.064","2.100","1.900","2"
"1","desires","2.405","2.150","2.000","2"
"1","desist","1.699","1.950","1.900","2"
"1","desk","3.350","1.800","1.750","1"
"1","desks","1.740","1.850","1.800","1"
"1","desolate","1.708","2.650","2.700","3"
"1","desolations","#","2.800","3.300","4"
"1","despair","2.477","2.900","2.350","2"
"1","despairingly","#","4.600","3.850","4"
"1","desperadoes","1.079","4.550","5.550","4"
"1","desperate","3.118","2.750","3.100","3"
"1","desperation","2.190","2.850","2.850","4"
"1","despicable","2.033","3.500","3.300","4"
"1","despise","2.364","2.250","1.850","2"
"1","despised","1.813","2.500","2.300","2"
"1","despises","1.568","2.700","2.650","3"
"1","despising","1.079","2.800","2.500","3"
"1","despite","2.822","2.350","2.200","2"
"1","despoil","0.477","2.700","2.550","2"
"1","despoiled","#","2.800","2.650","2"
"1","despondency","0.602","4.000","3.650","4"
"1","despotic","#","2.900","3.000","3"
"1","dessert","2.855","2.300","2.100","2"
"1","desserts","1.826","2.600","2.650","2"
"1","dessertspoon","#","5.350","5.850","3"
"1","destine","0.301","1.950","1.900","2"
"1","destined","2.322","2.500","2.400","2"
"1","destitute","1.568","3.100","3.400","3"
"1","destitution","0.477","3.100","3.400","4"
"1","destroy","3.381","2.850","2.600","2"
"1","destroyer","2.269","3.450","3.000","2"
"1","destruct","1.505","2.650","2.150","2"
"1","destructive","2.090","3.250","2.700","3"
"1","desynchronizing","#","6.450","6.550","5"
"1","detached","1.903","2.650","2.800","2"
"1","detail","2.996","1.850","1.850","2"
"1","details","3.171","2.250","2.250","2"
"1","detectable","1.176","3.100","3.100","4"
"1","detected","2.250","1.950","2.200","3"
"1","detecting","1.792","2.500","2.350","3"
"1","detection","1.935","1.850","2.100","3"
"1","detective","3.494","2.400","2.300","3"
"1","detective's","#","#","#","3"
"1","detectives","2.534","2.800","2.950","3"
"1","detector","2.223","2.450","2.350","3"
"1","detectors","1.826","2.650","2.600","3"
"1","detention","2.524","2.400","2.150","3"
"1","deter","1.322","1.750","2.000","2"
"1","detergency","#","3.350","3.450","4"
"1","detergent","1.724","2.600","2.800","3"
"1","detergents","0.602","3.100","3.200","3"
"1","deteriorated","1.301","3.950","4.700","5"
"1","deteriorates","0.778","4.300","4.900","4"
"1","deteriorating","1.532","4.400","4.900","5"
"1","determinability","#","5.450","6.450","7"
"1","determinant","#","3.400","3.250","4"
"1","determinants","0.699","3.600","3.900","4"
"1","determinate","0.301","2.700","3.100","4"
"1","determinative","0.301","3.750","5.050","5"
"1","determine","2.632","2.750","2.700","3"
"1","determinedly","0.301","4.250","4.150","4"
"1","determines","1.672","3.000","3.100","3"
"1","determining","1.732","3.400","3.400","4"
"1","determinism","0.301","3.650","5.000","5"
"1","deterministic","0.845","4.750","5.900","5"
"1","deterrence","0.477","3.250","2.800","3"
"1","detest","1.869","1.950","2.050","2"
"1","detestable","1.041","3.400","3.350","4"
"1","detestation","#","3.150","3.800","4"
"1","detested","1.041","2.450","2.700","3"
"1","dethrone","0.778","3.400","3.350","2"
"1","dethronement","0.301","4.550","4.700","3"
"1","detonation","1.973","2.550","2.200","4"
"1","detour","2.033","2.400","2.600","2"
"1","detours","1.114","2.700","2.750","2"
"1","detraction","#","2.500","2.400","3"
"1","detractor","#","2.650","2.650","3"
"1","detractors","0.845","2.950","3.100","3"
"1","detribalization","#","4.650","6.100","6"
"1","detriment","1.431","2.800","2.800","3"
"1","detrimental","1.301","4.000","4.300","4"
"1","Detroit's","#","#","#","2"
"1","Deuteronomy","1.041","4.800","5.750","5"
"1","devaluate","0.301","2.950","3.700","4"
"1","devalue","0.778","2.800","2.900","3"
"1","devastated","2.334","3.450","3.450","4"
"1","devastatingly","1.000","5.000","5.150","5"
"1","devastation","1.699","2.950","2.950","4"
"1","develop","2.691","2.750","2.850","3"
"1","developers","1.415","3.350","3.800","4"
"1","developmental","1.301","4.850","6.150","5"
"1","deviancy","0.477","3.000","3.400","3"
"1","deviant","1.740","2.550","2.600","2"
"1","deviate","1.591","2.200","2.800","3"
"1","deviating","0.602","2.600","3.650","4"
"1","devices","2.276","2.100","2.600","3"
"1","devil","3.324","1.900","1.800","2"
"1","devil's","#","#","#","2"
"1","devilish","1.431","3.100","2.700","3"
"1","devilment","#","3.200","3.600","3"
"1","devilry","0.477","2.850","2.650","3"
"1","devils","2.428","1.900","1.800","2"
"1","devious","1.954","2.450","2.400","2"
"1","devising","1.176","2.350","2.000","3"
"1","devitalize","#","3.600","4.800","4"
"1","devoid","1.568","2.550","2.100","2"
"1","devolution","0.301","2.500","2.600","4"
"1","devote","2.004","1.800","1.900","2"
"1","devoted","2.613","1.850","2.350","3"
"1","devotees","0.903","2.700","3.700","3"
"1","devotional","0.477","3.350","3.350","4"
"1","devour","1.740","2.400","2.300","2"
"1","devoured","1.672","2.750","2.700","2"
"1","devoutly","0.903","3.300","3.550","3"
"1","Dexedrine","#","3.850","5.700","3"
"1","dexterity","1.342","3.450","4.050","4"
"1","dexterous","0.778","3.350","3.800","3"
"1","dextrous","#","3.050","2.800","2"
"1","Dharma","1.477","2.750","1.950","2"
"1","diabetes","2.223","3.200","3.800","3"
"1","diabetic","2.057","2.900","3.350","3"
"1","diabolic","0.699","3.450","3.350","3"
"1","diachronic","#","4.450","3.850","3"
"1","diacritical","#","4.350","4.500","4"
"1","diagnosable","0.301","4.200","4.750","4"
"1","diagnosed","2.149","3.300","3.500","2"
"1","diagnosing","1.041","3.650","3.650","3"
"1","diagnosis","2.342","3.350","3.750","3"
"1","diagnosticians","0.477","5.950","6.400","4"
"1","diagonalizable","#","6.450","7.850","7"
"1","diagonals","0.301","3.500","4.100","4"
"1","diagram","1.819","2.850","2.900","2"
"1","diagrammatic","#","5.000","4.750","4"
"1","diagrammed","0.477","3.800","3.400","2"
"1","diagrams","1.322","3.100","3.150","2"
"1","dial","2.656","1.700","1.750","1"
"1","dialectic","0.903","2.950","3.100","3"
"1","dialectical","0.699","3.500","3.800","4"
"1","dialectically","#","3.900","3.800","4"
"1","dialectician","0.301","4.250","4.650","4"
"1","dialectics","1.000","3.450","3.850","3"
"1","dialed","1.929","2.000","1.900","1"
"1","dialing","1.806","1.950","2.100","2"
"1","dialogue","2.320","3.550","2.650","2"
"1","dialogues","0.903","3.750","3.200","2"
"1","dialysis","1.892","3.500","3.750","4"
"1","diameter","1.732","3.000","3.750","4"
"1","diameters","#","3.300","3.700","4"
"1","diametrically","0.301","4.050","3.900","4"
"1","diamond","3.023","2.900","2.300","2"
"1","Diana","2.762","1.900","2.500","3"
"1","diapers","2.433","2.150","1.850","2"
"1","diaphragm","2.025","4.400","3.150","2"
"1","diaphragms","0.477","4.550","3.300","2"
"1","diaries","1.653","2.650","2.450","2"
"1","diatomic","#","3.100","3.250","3"
"1","diatoms","0.699","2.900","3.800","3"
"1","diatonic","0.301","2.750","3.550","4"
"1","dibs","2.075","1.800","1.900","1"
"1","dice","2.728","1.350","1.000","1"
"1","dichotomy","0.845","4.450","3.900","4"
"1","Dictaphone","0.845","4.250","4.200","3"
"1","dictate","1.954","2.600","2.200","2"
"1","dictated","1.663","2.700","2.550","3"
"1","dictating","1.580","2.850","2.600","3"
"1","dictation","1.690","2.650","2.800","3"
"1","dictators","1.279","2.950","3.000","3"
"1","dictatorship","1.681","5.150","5.300","4"
"1","dictionaries","1.000","4.500","4.350","4"
"1","dictionary's","#","#","#","4"
"1","did","5.077","1.250","1.000","1"
"1","didactic","0.477","3.300","2.950","3"
